Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
mrt23,09mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.878
mrt23,09mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),604.87
mrt23,10mrt23,Benzines,Benzine 95 RON E5 (€/L),1.845
mrt23,10mrt23,Benzines,Benzine 95 RON E10 (€/L),1.801
mrt23,10mrt23,Benzines,Benzine 98 RON E5 (€/L),1.982
mrt23,10mrt23,Benzines,Benzine 98 RON E10 (€/L),1.942
mrt23,10mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.79
mrt23,10mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.775
mrt23,10mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.804
mrt23,10mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.874
mrt23,10mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.985
mrt23,10mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.964
mrt23,10mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.0
mrt23,10mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.941
mrt23,10mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.977
mrt23,10mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.969
mrt23,10mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.004
mrt23,10mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.105
mrt23,10mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.95
mrt23,10mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.985
mrt23,10mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.091
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.086
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.051
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.19
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.127
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.091
mrt23,10mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.23
mrt23,10mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.857
mrt23,10mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.937
mrt23,10mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.82
mrt23,10mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.957
mrt23,10mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.878
mrt23,10mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),604.87
mrt23,11mrt23,Benzines,Benzine 95 RON E5 (€/L),1.845
mrt23,11mrt23,Benzines,Benzine 95 RON E10 (€/L),1.801
mrt23,11mrt23,Benzines,Benzine 98 RON E5 (€/L),1.982
mrt23,11mrt23,Benzines,Benzine 98 RON E10 (€/L),1.942
mrt23,11mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.79
mrt23,11mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.775
mrt23,11mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.804
mrt23,11mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.874
mrt23,11mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.985
mrt23,11mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.957
mrt23,11mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.993
mrt23,11mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.935
mrt23,11mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.97
mrt23,11mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.962
mrt23,11mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.998
mrt23,11mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.099
mrt23,11mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.944
mrt23,11mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.979
mrt23,11mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.085
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,11mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,11mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,11mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,11mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,11mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,11mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,11mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),604.87
mrt23,12mrt23,Benzines,Benzine 95 RON E5 (€/L),1.845
mrt23,12mrt23,Benzines,Benzine 95 RON E10 (€/L),1.801
mrt23,12mrt23,Benzines,Benzine 98 RON E5 (€/L),1.982
mrt23,12mrt23,Benzines,Benzine 98 RON E10 (€/L),1.942
mrt23,12mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.79
mrt23,12mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.775
mrt23,12mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.804
mrt23,12mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.874
mrt23,12mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.985
mrt23,12mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.957
mrt23,12mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.993
mrt23,12mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.935
mrt23,12mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.97
mrt23,12mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.962
mrt23,12mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.998
mrt23,12mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.099
mrt23,12mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.944
mrt23,12mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.979
mrt23,12mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.085
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,12mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,12mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,12mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,12mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,12mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,12mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,12mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),604.87
mrt23,13mrt23,Benzines,Benzine 95 RON E5 (€/L),1.845
mrt23,13mrt23,Benzines,Benzine 95 RON E10 (€/L),1.801
mrt23,13mrt23,Benzines,Benzine 98 RON E5 (€/L),1.982
mrt23,13mrt23,Benzines,Benzine 98 RON E10 (€/L),1.942
mrt23,13mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.79
mrt23,13mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.775
mrt23,13mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.804
mrt23,13mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.874
mrt23,13mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.985
mrt23,13mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.957
mrt23,13mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.993
mrt23,13mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.935
mrt23,13mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.97
mrt23,13mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.962
mrt23,13mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.998
mrt23,13mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.099
mrt23,13mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.944
mrt23,13mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.979
mrt23,13mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.085
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,13mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,13mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,13mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,13mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,13mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,13mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,13mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),604.87
mrt23,14mrt23,Benzines,Benzine 95 RON E5 (€/L),1.845
mrt23,14mrt23,Benzines,Benzine 95 RON E10 (€/L),1.801
mrt23,14mrt23,Benzines,Benzine 98 RON E5 (€/L),1.982
mrt23,14mrt23,Benzines,Benzine 98 RON E10 (€/L),1.942
mrt23,14mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.778
mrt23,14mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.757
mrt23,14mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.775
mrt23,14mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.822
mrt23,14mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.961
mrt23,14mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.969
mrt23,14mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.004
mrt23,14mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.946
mrt23,14mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.981
mrt23,14mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.974
mrt23,14mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.009
mrt23,14mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.11
mrt23,14mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.952
mrt23,14mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.988
mrt23,14mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.094
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,14mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,14mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,14mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,14mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,14mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,14mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,14mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),583.36
mrt23,15mrt23,Benzines,Benzine 95 RON E5 (€/L),1.804
mrt23,15mrt23,Benzines,Benzine 95 RON E10 (€/L),1.757
mrt23,15mrt23,Benzines,Benzine 98 RON E5 (€/L),1.939
mrt23,15mrt23,Benzines,Benzine 98 RON E10 (€/L),1.901
mrt23,15mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.778
mrt23,15mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.757
mrt23,15mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.775
mrt23,15mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.822
mrt23,15mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.961
mrt23,15mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.957
mrt23,15mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.993
mrt23,15mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.934
mrt23,15mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.97
mrt23,15mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.962
mrt23,15mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.998
mrt23,15mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.099
mrt23,15mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.936
mrt23,15mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.971
mrt23,15mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.077
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,15mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,15mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,15mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,15mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,15mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,15mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,15mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),583.36
mrt23,16mrt23,Benzines,Benzine 95 RON E5 (€/L),1.804
mrt23,16mrt23,Benzines,Benzine 95 RON E10 (€/L),1.757
mrt23,16mrt23,Benzines,Benzine 98 RON E5 (€/L),1.939
mrt23,16mrt23,Benzines,Benzine 98 RON E10 (€/L),1.901
mrt23,16mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.778
mrt23,16mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.757
mrt23,16mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.775
mrt23,16mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.822
mrt23,16mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.961
mrt23,16mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.953
mrt23,16mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.989
mrt23,16mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.93
mrt23,16mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.966
mrt23,16mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.958
mrt23,16mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.994
mrt23,16mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.095
mrt23,16mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.932
mrt23,16mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.968
mrt23,16mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.074
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.042
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.006
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.145
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.08
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.044
mrt23,16mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.184
mrt23,16mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,16mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,16mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,16mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,16mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,16mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),583.36
mrt23,17mrt23,Benzines,Benzine 95 RON E5 (€/L),1.804
mrt23,17mrt23,Benzines,Benzine 95 RON E10 (€/L),1.757
mrt23,17mrt23,Benzines,Benzine 98 RON E5 (€/L),1.939
mrt23,17mrt23,Benzines,Benzine 98 RON E10 (€/L),1.901
mrt23,17mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.741
mrt23,17mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.718
mrt23,17mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.734
mrt23,17mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.777
mrt23,17mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.927
mrt23,17mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.898
mrt23,17mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.934
mrt23,17mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.875
mrt23,17mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.911
mrt23,17mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.903
mrt23,17mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.939
mrt23,17mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.039
mrt23,17mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.878
mrt23,17mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.914
mrt23,17mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.02
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.962
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.926
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.066
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.997
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.961
mrt23,17mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.1
mrt23,17mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.818
mrt23,17mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.897
mrt23,17mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.77
mrt23,17mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.906
mrt23,17mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.827
mrt23,17mrt23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),514.36
mrt23,18mrt23,Benzines,Benzine 95 RON E5 (€/L),1.804
mrt23,18mrt23,Benzines,Benzine 95 RON E10 (€/L),1.757
mrt23,18mrt23,Benzines,Benzine 98 RON E5 (€/L),1.939
mrt23,18mrt23,Benzines,Benzine 98 RON E10 (€/L),1.901
mrt23,18mrt23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.741
mrt23,18mrt23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.718
mrt23,18mrt23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.734
mrt23,18mrt23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.777
mrt23,18mrt23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.927
mrt23,18mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.912
mrt23,18mrt23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.948
mrt23,18mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.89
mrt23,18mrt23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.925
mrt23,18mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.917
mrt23,18mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.953
mrt23,18mrt23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.054
mrt23,18mrt23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.891
mrt23,18mrt23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.927
mrt23,18mrt23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.033
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.962
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.926
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.066
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.997
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.961
mrt23,18mrt23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.1
mrt23,18mrt23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.785
mrt23,18mrt23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.865
mrt23,18mrt23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.721
mrt23,18mrt23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.858
mrt23,18mrt23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.778
